annotation_id,annotated_text,annotation,page,title,onb_barcode,onb_id,iiif_manifest,viewer_link
f78f5919-2c66-4134-9ee5-c79109a2c5fe,"Ich ſchickte meinen Firman und meine Empfehlungsi dreiben an den kommandirenden Alga, der mir durch einen Soldaten ſagen ließ, es würde ibn freuen, wenn ich bei ihm eine Pfeife rauchen wollte.",'tobacco 41C74',335,"<<Der>> Orient in seinem gegenwärtigen Zustande,",Z221123009,10846065,https://api.onb.ac.at/iiif/presentation/v3/manifest/10846065,https://viewer.onb.ac.at/10846065/335
a4f5a845-f558-4922-8118-f5bf1492c1ad,"Der Aga empfing mich in der That aufs zuvorkommendſte. Nach dem Kaffee und der Pfeife( ieß er Melonen und Weintrauben brin: gen; ja, ehe ich mich verſa), erſchien auch ein in Milch gekochtes Lamm.","'plants vegetation 25G', 'animals 25F', 'dairy products and eggs 41C64', 'sheep 25F24', 'tobacco 41C74', 'coffee  41C721', 'kinds of meat 41C692'",335,"<<Der>> Orient in seinem gegenwärtigen Zustande,",Z221123009,10846065,https://api.onb.ac.at/iiif/presentation/v3/manifest/10846065,https://viewer.onb.ac.at/10846065/335
e9e58fa9-40a9-4b3f-a96a-01b31b99da7b,"Die Pferde wurden in den Hof des Odloffes vorgeführt; der Uga fah unſerem Auf: bruche von ſeinem Fenſter zu, und winkte uns nod lange freundlid nach","'animals 25F', 'horses and kindred animals 46C1314'",336,"<<Der>> Orient in seinem gegenwärtigen Zustande,",Z221123009,10846065,https://api.onb.ac.at/iiif/presentation/v3/manifest/10846065,https://viewer.onb.ac.at/10846065/336
4b2f30fd-72ac-45b7-a107-f9cbb84ab3ad,"Wir ſchlugen unſer Nachtlager in einem Kird- bofe auf, welcher an der Straße lag; unſere Pferde wurden an Pfählen feſtgebunden, mitten unter hos bem Graſe.","'animals 25F', 'horses and kindred animals 46C1314', 'plants vegetation 25G'",336,"<<Der>> Orient in seinem gegenwärtigen Zustande,",Z221123009,10846065,https://api.onb.ac.at/iiif/presentation/v3/manifest/10846065,https://viewer.onb.ac.at/10846065/336
124d1bda-4b8d-4907-b1d1-720185a95b31,"3d für meine Perſon ſtreckte mich auf dem Boden nieder, um mich von den Beſchwerden eines langen Marſches in der brennendſten Sonnen: --- 00337_page337.txt --- 325 hige auszuruben; allein eine Menge kleiner Infete ten jagten mich von einem Plake nach dem andern, bis ich endlich einen Grabſtein fand, welcher unges fähr meine lange hatte.","'animals 25F', 'insects 25F711'",336,"<<Der>> Orient in seinem gegenwärtigen Zustande,",Z221123009,10846065,https://api.onb.ac.at/iiif/presentation/v3/manifest/10846065,https://viewer.onb.ac.at/10846065/336
92d364d1-9762-46b6-b028-d43ec738f3f1,"Die Hecken von indiſchen Feigen an beie den Seiten der Straße ſind ſo dick, daß man ſie richtiger Mauern nennen könnte. Dieſe gefährliche Kaktusart erreicht eine bedeutende Höhe, und ihre Zweige verſchlingen ſich auf eine Weiſe, daß ſie eie nen undurchdringlichen Wall bilden. Man hat mir in Paläſtina öfters erzählt, daß Schafe, Hunde --- 00338_page338.txt --- 326 7 . und Gazellen, welche in forche Hecken gerathen, häur fig darin den Tod, finden.","'plants vegetation 25G', 'animals 25F', 'dog 34B11', 'sheep 25F24', 'hoofed animalGAZELLE 25F24'",337,"<<Der>> Orient in seinem gegenwärtigen Zustande,",Z221123009,10846065,https://api.onb.ac.at/iiif/presentation/v3/manifest/10846065,https://viewer.onb.ac.at/10846065/337
de0f4e1d-b121-42c6-b528-c375eb243180,"In dieſen Gegenden bielten ſich eine Menge wilde Odweine auf, deren Grunjen, pereinigt mit dem Geheule der Schakale, eine Grauen erregende Nachtmuſik bervorbrachte.","'animals 25F', 'pig 25F24', 'beasts of prey predatory animals 25F23'",338,"<<Der>> Orient in seinem gegenwärtigen Zustande,",Z221123009,10846065,https://api.onb.ac.at/iiif/presentation/v3/manifest/10846065,https://viewer.onb.ac.at/10846065/338
8d787ba0-1097-480f-baa4-2cd68b0f4ab2,"Der Mond beleuchtete die Straße ;: unſere Ka- rayane 309, fchweigend durch die Waldungen von 01. und Serpentinbäumen.","'plants vegetation 25G', 'animals 25F', 'horses and kindred animals 46C1314'",338,"<<Der>> Orient in seinem gegenwärtigen Zustande,",Z221123009,10846065,https://api.onb.ac.at/iiif/presentation/v3/manifest/10846065,https://viewer.onb.ac.at/10846065/338
7539301b-be6e-4fd3-b394-a6758ed2193b,Indeß wurde der Kaffee und Pfeifen gebracht.,"'coffee  41C721', 'tobacco 41C74'",339,"<<Der>> Orient in seinem gegenwärtigen Zustande,",Z221123009,10846065,https://api.onb.ac.at/iiif/presentation/v3/manifest/10846065,https://viewer.onb.ac.at/10846065/339
e1e9d60f-aec9-438f-8628-1f7d1ad5c72d,"Wah. rend unſerer Unterredung börten wir beſtändig das Gebeul der Scakale, die um uns berumſtreiften.","'animals 25F', 'beasts of prey predatory animals 25F23'",340,"<<Der>> Orient in seinem gegenwärtigen Zustande,",Z221123009,10846065,https://api.onb.ac.at/iiif/presentation/v3/manifest/10846065,https://viewer.onb.ac.at/10846065/340
094a9330-ff30-4b5f-819b-af763c76aab9,"Wir irrten in der ganzen Nacht in den Schluchten, zwiſchen Abgründen, Olivena wäldchen und Weingärten herum.","'plants vegetation 25G', 'vine 47I422'",340,"<<Der>> Orient in seinem gegenwärtigen Zustande,",Z221123009,10846065,https://api.onb.ac.at/iiif/presentation/v3/manifest/10846065,https://viewer.onb.ac.at/10846065/340
55c735e8-dda1-48a5-b172-c9e5c5f66ff4,Fünfzehntes Kapitel. 1,'title',341,"<<Der>> Orient in seinem gegenwärtigen Zustande,",Z221123009,10846065,https://api.onb.ac.at/iiif/presentation/v3/manifest/10846065,https://viewer.onb.ac.at/10846065/341
30749b13-4157-4b4e-9e78-5ace76c7a916,Man gab uns einen Führer mit und ließ Pferde vorführen; ich für meine Perſon aber machte den Weg zu Fuße.,"'animals 25F', 'horses and kindred animals 46C1314'",342,"<<Der>> Orient in seinem gegenwärtigen Zustande,",Z221123009,10846065,https://api.onb.ac.at/iiif/presentation/v3/manifest/10846065,https://viewer.onb.ac.at/10846065/342
c3a1c3e6-14ce-44fe-bbf1-92d75e255ddb,"3d mochte bereits eine Stunde auf Felfen von den fonderbarſten Geſtalten, von weißer Farbe und aus Berordentlicher Härte, und über Felder ohne alle Kultur gewandert.ſeyn, wo einige Gazellen bei un. ſerer Unnäherung ſdheu die Flucht ergriffen.","'plants vegetation 25G', 'animals 25F', 'hoofed animalGAZELLE 25F24'",342,"<<Der>> Orient in seinem gegenwärtigen Zustande,",Z221123009,10846065,https://api.onb.ac.at/iiif/presentation/v3/manifest/10846065,https://viewer.onb.ac.at/10846065/342
d3f0081a-7bf7-4c53-b99c-151e084c9efc,"Das Kloſter ſelbſt iſt aus Stein aufgeführt, ſehr groß, von unregelmäe figer Bauart, mit mehreren Höfen und Gärten; eine tüchtige Mauer umgibt das ganze Gebäude.",'plants vegetation 25G',343,"<<Der>> Orient in seinem gegenwärtigen Zustande,",Z221123009,10846065,https://api.onb.ac.at/iiif/presentation/v3/manifest/10846065,https://viewer.onb.ac.at/10846065/343
1c5a1b12-3317-4b4f-a195-9d95842c89b7,"Die Türken, welche am Shore Wache halten, behandeln die Leute auf die brutalſte Weiſe; fie ftoßen und ſchlagen bei dieſer Gelegenheit um ſich, wie wilde Thiere, wiewohl Jedermann für den Eintritt etwas zu bezahlen hat.",'animals 25F',344,"<<Der>> Orient in seinem gegenwärtigen Zustande,",Z221123009,10846065,https://api.onb.ac.at/iiif/presentation/v3/manifest/10846065,https://viewer.onb.ac.at/10846065/344
dfb52774-2e9c-4971-8384-4df92b44f97f,"Hier iſt ein mit Stei: nen gepflaſterter Vorhof, von dem man don einen großen Theil des Gebäudes überſieht, und wo ein --- 00345_page345.txt --- 333 lebhafter Handel mit Kruzifiren, geſchnigten Mus ſcheln und Roſenkränzen getrieben wird.","'handicrafts ~ animal material 47B17', 'molluscs 25F72', 'image - external', 'animals 25F'",344,"<<Der>> Orient in seinem gegenwärtigen Zustande,",Z221123009,10846065,https://api.onb.ac.at/iiif/presentation/v3/manifest/10846065,https://viewer.onb.ac.at/10846065/344
094cea7f-be72-4946-996a-c0de85e4f03c,"Man ſteigt einige Stufen hinauf, und gelangt dann in eine Kapelle, wo man uns einen Marmorblock von an: derthalb Fuß im Gevierte zeigte, welcher den Plas bezeichnet, auf welchem der Engel ftand, der den Frauen die Auferſtehung Chriſti anzeigte, indem er ſagte:» Er iſt nicht mehr hier, ſondern er iſt. vom Code erſtanden, wie er es vorhergeſagt hat. Kommt, und ſebet den Ort wo der Herr lag.«","'fabulous animals 25FF', 'angels 11G'",347,"<<Der>> Orient in seinem gegenwärtigen Zustande,",Z221123009,10846065,https://api.onb.ac.at/iiif/presentation/v3/manifest/10846065,https://viewer.onb.ac.at/10846065/347
193dd5b1-acc5-4c99-a3f4-6ef9b2b6cef0,"Dieſe Treppe bat neun- gehn Stufen, von denen mehrere aus Holz und in die Seitenmauern eingefügt ſind, andere dagegen wurden in den Felſen ſelbſt gebauen.",'plant material building material 47G54',352,"<<Der>> Orient in seinem gegenwärtigen Zustande,",Z221123009,10846065,https://api.onb.ac.at/iiif/presentation/v3/manifest/10846065,https://viewer.onb.ac.at/10846065/352
a4684aa1-4187-4183-a40f-b91758138f56,"Das Gebäle und die Karnieße find von vorzüglicher Arbeit, und mit Fruchtſtücken und Blumen verziert.",'plants vegetation 25G',354,"<<Der>> Orient in seinem gegenwärtigen Zustande,",Z221123009,10846065,https://api.onb.ac.at/iiif/presentation/v3/manifest/10846065,https://viewer.onb.ac.at/10846065/354
49dbc392-7086-4816-9efe-bf1fdf640f37,"Von einer benachbarten Anhöhe genoſſen wir einer reizenden Ausſicht in ein gut angebautes Thal in der Richtung gegen Samaria. Da es in der Umgegend von Jeruſalem wenig ſolche Orte gibt, an denen man einige Bäume fiebt, die freilich alle von febr blaffem Grün find, wie der Öl- und der Man. delbaum, ſo wird dieſe Gegend von den Eingebora nen, beſonders an Sonn- und Feiertagen, ſehr ſtark beſucht.",'plants vegetation 25G',355,"<<Der>> Orient in seinem gegenwärtigen Zustande,",Z221123009,10846065,https://api.onb.ac.at/iiif/presentation/v3/manifest/10846065,https://viewer.onb.ac.at/10846065/355
f953a310-5d1f-463b-bd67-f2cd09ff92ba,"Der Wein iſt von den Freuden der Tafel verbannt; kein Ges fang erheitert die feſtliche Feier.« So gut auch der Weinſtock in dieſem Klima gedeihen würde, ſo wes nig wird für die Kultur deſſelben gethan. Die Klo: fter verzehren faſt ausſchließlich das Wenige, was der Weinſtock erzeugt. ","'plants vegetation 25G', 'wine 41C711', 'vine 47I422'",356,"<<Der>> Orient in seinem gegenwärtigen Zustande,",Z221123009,10846065,https://api.onb.ac.at/iiif/presentation/v3/manifest/10846065,https://viewer.onb.ac.at/10846065/356
7c6513f1-cc47-4de2-9801-21ff89a78061,"Nun ging es ſüdöſtlich, quer über die Felder; To kamen wir an den Eingang des Shales Kedron, wo man nichts als einige Weingärten und eine kleine Pflanzung von Ölbäumen ſieht.","'plants vegetation 25G', 'vine 47I422'",356,"<<Der>> Orient in seinem gegenwärtigen Zustande,",Z221123009,10846065,https://api.onb.ac.at/iiif/presentation/v3/manifest/10846065,https://viewer.onb.ac.at/10846065/356
aef9a1ad-6805-4a21-b4f3-99d0f6d995f4,"Dort befindet ſich ein ehemaliges Waf: ſerbehältniß von 120 Fuß länge, 40 Fuß Breite und 10 Fuß Liefe. Im Grunde und an den Seis ten dieſes Baffins wachſen ganze Gebüſche von indis ſchen Feigen und anderen Pflanzen.",'plants vegetation 25G',357,"<<Der>> Orient in seinem gegenwärtigen Zustande,",Z221123009,10846065,https://api.onb.ac.at/iiif/presentation/v3/manifest/10846065,https://viewer.onb.ac.at/10846065/357
0567a70c-ea43-4ce3-9469-e5b1fa3b7bbf,"An dieſem Orte wurden vermuthlich die Lämmer gereinigt, bevor man ſie im Tempel opferte.","'animals 25F', 'sheep 25F24'",357,"<<Der>> Orient in seinem gegenwärtigen Zustande,",Z221123009,10846065,https://api.onb.ac.at/iiif/presentation/v3/manifest/10846065,https://viewer.onb.ac.at/10846065/357
49e221c1-fe90-4d9c-8505-c1ba98d88382,"Im nordöſtlichen Winkel der Stadt befinden ſich Olivenhaine, Feigen: bäume und indiſche Feigen.",'plants vegetation 25G',358,"<<Der>> Orient in seinem gegenwärtigen Zustande,",Z221123009,10846065,https://api.onb.ac.at/iiif/presentation/v3/manifest/10846065,https://viewer.onb.ac.at/10846065/358
f1f870d1-3b31-4a84-9a15-4c255f61f386,"Hie und da wachſen einige Zypreſſen und andere Bäume, aber ihre Zahl iſt zu gering, und ſie ſind zu ſehr ger: ſtreut, um hinlänglichen Schatten zu geben.",'plants vegetation 25G',361,"<<Der>> Orient in seinem gegenwärtigen Zustande,",Z221123009,10846065,https://api.onb.ac.at/iiif/presentation/v3/manifest/10846065,https://viewer.onb.ac.at/10846065/361
aaee3d59-0659-4ff8-b52a-cab0a95cc6c2,"Die vier Eingangspforten ſind gegen die vier Hauptpunkte der Welt gerichtet. Drei dieſer Pforten haben einen Eborweg von Holz, die vierte aber, gegen Norden, iſt mit einem ſchönen Portikus geziert, den acht Säulen von Marmor, korinthiſcher Ordnung tragen.",'plant material building material 47G54',361,"<<Der>> Orient in seinem gegenwärtigen Zustande,",Z221123009,10846065,https://api.onb.ac.at/iiif/presentation/v3/manifest/10846065,https://viewer.onb.ac.at/10846065/361
af04288b-3dc9-4ef1-9c50-0f76475ac994,Sechzehntes Kapitel.,'title',365,"<<Der>> Orient in seinem gegenwärtigen Zustande,",Z221123009,10846065,https://api.onb.ac.at/iiif/presentation/v3/manifest/10846065,https://viewer.onb.ac.at/10846065/365
6459c709-8cba-4708-a5eb-5cf1c598e50d,"Es liegt in dem ſchöns ſten Theile von Jeruſalem, iſt ſehr groß und hat einen bedeutenden Garten, der von einer Mauer umgeben iſt.",'plants vegetation 25G',368,"<<Der>> Orient in seinem gegenwärtigen Zustande,",Z221123009,10846065,https://api.onb.ac.at/iiif/presentation/v3/manifest/10846065,https://viewer.onb.ac.at/10846065/368
7d9de4f9-4873-4db0-97cb-5792632d2396,"Die Thüre dieſer Kapelle, die Kanzel und der Himmel darüber find mit Verzierungen von Schildkröten und Perl- mutter eingelegt, welche allerhand Blumen und Sprüche aus der Bibel vorſtellen. Man weiß in der That nicht, was man mehr bewundern fou, den Reichthum der Materialien oder die Wortrefflichkeit der Arbeit.","'plants vegetation 25G', 'animals 25F', 'tortoises turtles 25F44', 'molluscs 25F72', 'image - external', 'handicrafts ~ animal material 47B17'",368,"<<Der>> Orient in seinem gegenwärtigen Zustande,",Z221123009,10846065,https://api.onb.ac.at/iiif/presentation/v3/manifest/10846065,https://viewer.onb.ac.at/10846065/368
24b81afe-928b-4840-9155-a393bfcc1e0e,"Bei ihrer Rückkehr aus der Gefangenſchaft war den Ju: den dieſer Ort wegen der daſelbſt begangenen Abſcheu: lichkeiten dergeſtalt verhaßt, daß ſie denſelben nach dein Beiſpiele des Joſias zu einem Sammelplake aller Arten von Unreinigkeiten beſtimmten, und das felbſt die Äſer verreckter Thiere und die Leichname hingerichteter Verbrecher hinwarfen. Um jedoch die Berpeſtung der Luft durch die allmåliche Zerſegung Der Drient. 16 --- 00374_page374.txt --- 362 dieſer Körper zu verhüten, verbrannte man dieſela ben, indem man daſelbſt ein ununterbrochenes Feuer unterhielt, woher der Ort den Namen Gehenna bekam.",'animals 25F',373,"<<Der>> Orient in seinem gegenwärtigen Zustande,",Z221123009,10846065,https://api.onb.ac.at/iiif/presentation/v3/manifest/10846065,https://viewer.onb.ac.at/10846065/373
c65ba630-18b4-4f6d-ad4c-0d4bf82c68be,"Von dieſem Drte ſtammen jene Ladung gen Erde her, welche die Piſaner auf Schiffen nach ihrem Gottesacker, Campo Santo, führen ließen, weil dieſe Erdart die Eigenſchaft befißt, able thieri- îchen Körper gleich dem Kalke binnen vier und zwane sig Stunden zu vernichten.",'animals 25F',374,"<<Der>> Orient in seinem gegenwärtigen Zustande,",Z221123009,10846065,https://api.onb.ac.at/iiif/presentation/v3/manifest/10846065,https://viewer.onb.ac.at/10846065/374
05e69441-4d92-4ec3-95ae-1a06f2b3c895,"So ging die Prophes jeiung über Sion in Erfülung: Sion wird feyn wie ein geackertes Feld, Jeruſalem wie ein Haufen Steine, und der Berg des Tempels wie ein unge: heurer Wald.",'plants vegetation 25G',375,"<<Der>> Orient in seinem gegenwärtigen Zustande,",Z221123009,10846065,https://api.onb.ac.at/iiif/presentation/v3/manifest/10846065,https://viewer.onb.ac.at/10846065/375
c46370c9-a564-4d23-8a0c-371f19385544,Hie und da wachſen einige Olbäume am Abhange des Berges.,'plants vegetation 25G',375,"<<Der>> Orient in seinem gegenwärtigen Zustande,",Z221123009,10846065,https://api.onb.ac.at/iiif/presentation/v3/manifest/10846065,https://viewer.onb.ac.at/10846065/375
715095a3-9c8a-4d31-b01d-a2f4fc10c9e3,"Jedes Haus endigt ſich oben in eine flache Terraſſe oder in eine Kuppel; denn Bauholz iſt in der Umgegend keines, es müßte daher von ferne hergeführt wers den.",'plant material building material 47G54',376,"<<Der>> Orient in seinem gegenwärtigen Zustande,",Z221123009,10846065,https://api.onb.ac.at/iiif/presentation/v3/manifest/10846065,https://viewer.onb.ac.at/10846065/376
ff04e2a4-cd06-47a5-9d1f-26fa3f58febb,"Er lud uns ein, bei ihm einige Erfriſchungen zu uns zu nehmen; auf ein Zeichen von ſeiner Hand entfernten ſich die jüngſten der anweſenden Mädchen, und kamen bald darauf wieder mit Kuchen, Roſoglio, Kaffee und Pfeifen zum Vorſcheine.","'coffee  41C721', 'tobacco 41C74'",379,"<<Der>> Orient in seinem gegenwärtigen Zustande,",Z221123009,10846065,https://api.onb.ac.at/iiif/presentation/v3/manifest/10846065,https://viewer.onb.ac.at/10846065/379
98c98e0e-8747-459f-be23-295cf1bb5096,"An Fleiſch: tagen war die Koſt erträglich, da aber gerade Sams: tag, alſo Faſttag war, und wir der Hiße wegen keine Firde von der Küſte haben konnten, mußten wir uns mit marinirtem Shunfiſch begnügen.","'animals 25F', 'kinds of meat 41C692', 'fishes 25F6'",381,"<<Der>> Orient in seinem gegenwärtigen Zustande,",Z221123009,10846065,https://api.onb.ac.at/iiif/presentation/v3/manifest/10846065,https://viewer.onb.ac.at/10846065/381
2899783c-955f-45f7-b381-639447244a80,"Der weiße Wein, den man den Fremden vorfekt iſt durchaus nicht zu trinken; er ſchmeckt nach Schwefel und ſteigt ſchnell in den Kopf. Etwas Branntwein unter Waſſer gemiſcht iſt das geſündeſte Getränk in ſo heißen Ländern; es ſtärkt den Magen und er: friſcht den ganzen Körper, der oft durch übermäßigen Schweiß ganz ermattet.",'wine 41C711',382,"<<Der>> Orient in seinem gegenwärtigen Zustande,",Z221123009,10846065,https://api.onb.ac.at/iiif/presentation/v3/manifest/10846065,https://viewer.onb.ac.at/10846065/382
eecca75a-df4c-4a94-b8e6-21e2ea226982,Siebzehntes Kapitel.,'title',383,"<<Der>> Orient in seinem gegenwärtigen Zustande,",Z221123009,10846065,https://api.onb.ac.at/iiif/presentation/v3/manifest/10846065,https://viewer.onb.ac.at/10846065/383
e86f19e3-9328-4bb0-89d8-a42263fd0c66,"Eine Brücke, die aus einem einzigen Bogen beſteht, führt über den Kedron nach dem Garten von Seth ſemane, der in einer Niederung liegt, aus einer Pflanzung von Olbäumen beſteht, und von einer Mauer umgeben iſt. Ein mit einer Mauer einges faßter Weg führt fchräg durch den Garten, und wird als derjenige angeſehen, den Judas einſchlug, als er vorhatte unſeren Herrn durch den verabredes ten Bruberkuß zu verratben.",'plants vegetation 25G',383,"<<Der>> Orient in seinem gegenwärtigen Zustande,",Z221123009,10846065,https://api.onb.ac.at/iiif/presentation/v3/manifest/10846065,https://viewer.onb.ac.at/10846065/383
3c5c3d4f-ebd1-4022-95b2-1a07246a6be7,"Eben ſo geigt man die Grotte, in welche ſich Jeſus an jenem Tage zurückzog, um zu ſeinem himm: fiſchen Pater jú beten, und wo er in feiner Lodes: --- 00384_page384.txt --- 372 angſt von dem Engel geſtärkt wurde.","'fabulous animals 25FF', 'angels 11G'",383,"<<Der>> Orient in seinem gegenwärtigen Zustande,",Z221123009,10846065,https://api.onb.ac.at/iiif/presentation/v3/manifest/10846065,https://viewer.onb.ac.at/10846065/383
7cc24427-cfc8-4049-b228-f71e12c5b09d,"Als wir dieſen beili: gen Ort beſuchten, wurde gerade Gottesdienſt nach dein Ritus der katholiſchen Kirche abgehalten; mehs rere Franziskaner mit Wachskerzen in der Hand Enieten betend vor dem beil. Grabe.",'wax - bee-keeping 47I2422',385,"<<Der>> Orient in seinem gegenwärtigen Zustande,",Z221123009,10846065,https://api.onb.ac.at/iiif/presentation/v3/manifest/10846065,https://viewer.onb.ac.at/10846065/385
b4ac77a3-0fe5-4677-8b83-7acd57f6448b,"Die Hiße hatte zwar bereits alles. Gras verſengt, indeß leiſteten mehrere Gruppen jener Bäume, von welchen der Berg ſeinen Namen hat, gewiſſer Maßen Erfaz dafür. Früher war der ganze Berg fammt dem Thale damit bededt; da aber der Ölbaum äußerſt langſam wächſt, ſo wird der abgeſtorbene oder ſonſt auf irgend eine Urt fers ſtörte Baum ſelten durch einen neuen erſeßt. Der Olbaum bleibt wohl an die 200 Jahre in voller Kraft, und ſein Stamm treibt immer neue Schöß. linge, welche dann an die Stelle des alten treten.",'plants vegetation 25G',385,"<<Der>> Orient in seinem gegenwärtigen Zustande,",Z221123009,10846065,https://api.onb.ac.at/iiif/presentation/v3/manifest/10846065,https://viewer.onb.ac.at/10846065/385
9d8594e4-2496-4203-8ff5-d441b7acbf04,"Während ſie ſo mit gen Himmel gewandten Blicken in ſtummes Anſtaus nen des Wunders, das ihnen den glorreichen Triumph ifres Meiſters offenbarte, verſunken da ſtanden, erſchienen ihnen zwei Engel, welche ſagten:» Mán= ner von Galilda, was ſtaunt ihr ſo den Himmel an? Jeſus, der fo eben von euch ichied, um gen Himmel zu fahren, wird auf diefelbe Weiſe wieder zu eud berabkommen.«","'fabulous animals 25FF', 'angels 11G'",388,"<<Der>> Orient in seinem gegenwärtigen Zustande,",Z221123009,10846065,https://api.onb.ac.at/iiif/presentation/v3/manifest/10846065,https://viewer.onb.ac.at/10846065/388
5b398253-c541-464f-bd1a-c96dfab8eb9c,"Die Meinung hat weit mehr für ſich, daß Abſalon nicht weit von dem Drte ſeines Todes begraben worden ſen;- denn man lieſt in der heiligen Schrift:» Sie nahmen Abſalon, und warfen ihn in eine große Grube im Walde; und bedeckten ſeinen Leichnam mit Steinen.",'plants vegetation 25G',390,"<<Der>> Orient in seinem gegenwärtigen Zustande,",Z221123009,10846065,https://api.onb.ac.at/iiif/presentation/v3/manifest/10846065,https://viewer.onb.ac.at/10846065/390
6d72c0bd-d45d-4934-9b84-5f9faa6804fb,"Wir ſtiegen nun ins Thal hinab, überſchritten den Kedron, und kas men zu dem Fiſch weiber von Siloe, der ganz nabe an dem Dorfe gleichen Namens liegt.","'animals 25F', 'fishes 25F6'",391,"<<Der>> Orient in seinem gegenwärtigen Zustande,",Z221123009,10846065,https://api.onb.ac.at/iiif/presentation/v3/manifest/10846065,https://viewer.onb.ac.at/10846065/391
7e3d4489-5c23-4446-aada-1ed7fc87d6ea,"Es gibt zwei Fiſchweiber dieſes Namens, nám: lich einen oberen und einen unteren. Der obere, oder der Fiſchweiber des Königs, diente zur Bewafa ferung der Königlichen Gärten; der untere dagegen --- 00392_page392.txt --- 380 war für die Bewohner der Stadt beſtimmt.","'animals 25F', 'fishes 25F6', 'plants vegetation 25G'",391,"<<Der>> Orient in seinem gegenwärtigen Zustande,",Z221123009,10846065,https://api.onb.ac.at/iiif/presentation/v3/manifest/10846065,https://viewer.onb.ac.at/10846065/391
170926f7-20a8-4d54-acf8-3b5fe32f4ba0,"Wir ſtiegen nun wieder einen ſteilen Weg auf: wärts nady Jeruſalem; wir traten durch das foge: nannte Miſtthor in die Stadt. Es hat ſeinen Namen vermuthlich daher, weil man durch dieſes --- 00393_page393.txt --- 381 Thor die Abfälle der Opferthiere aus der Stadt ſchaffte.",'animals 25F',392,"<<Der>> Orient in seinem gegenwärtigen Zustande,",Z221123009,10846065,https://api.onb.ac.at/iiif/presentation/v3/manifest/10846065,https://viewer.onb.ac.at/10846065/392
3f3d277d-79c4-49fc-ac30-60b0afabf581,"Jeder von uns nahm eine brennende Wachskerze in die Hand, und ſo begleiteten wir die Prozeſſion, welche täglich um Sonnenuntergang die Runde ju allen Stationen der Kirche macht; bei jeder Station wird eine eigene Hymne abgeſungen.",'wax - bee-keeping 47I2422',393,"<<Der>> Orient in seinem gegenwärtigen Zustande,",Z221123009,10846065,https://api.onb.ac.at/iiif/presentation/v3/manifest/10846065,https://viewer.onb.ac.at/10846065/393
f6ab3bea-ada4-4e46-b404-1f8e478ed190,"Rücfichtlich der maleriſchen Wirkung war dieß wirklich ein Gegenſtand, würdig des Pinſels eines Rembrand, Einige brennende Fackeln verbreis teten allein eine ſchwache Beleuchtung, ſo daß aus dem gemeinſamen Dunkel, welches die ganze Kirche und ihre einzelnen Sbeile einbüdte, nur das weiße Marmorpflaſter, die Kanten einiger Säulen und die ehrwürdigen, grauen Häupter der wie mit einem Heiligenſcheine umgebenen Mönche ſichtbar wurden.",'text-image external',394,"<<Der>> Orient in seinem gegenwärtigen Zustande,",Z221123009,10846065,https://api.onb.ac.at/iiif/presentation/v3/manifest/10846065,https://viewer.onb.ac.at/10846065/394
96f7a01d-6059-4f70-ab9d-a3da318746ac,"Meine Pilgerreife it ber Rom, Griechenland und Egypten durch die Wüſte na ch Jerufalem und zur ü đ. vom 4. Dctober 1847 bis 25. September 1848. Von M a r i a S ch u be A. MEJSTRIK'S WIEN aus Graß in Steiermark.",'title',5,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/5
7b5f4b68-e4d2-4e07-a4ca-5a27bd34f300,".YOUZELE N2 6 ANTIQUARIAT Der Reinertrag iſt einem menfchenfreundlichen Zwecke gewidmet. Graß, 1850. Eigenthum der Verfaſſerin. Zu beziehen durch die F. Ferftliche( J. L. Greiner) Buchhandlung in Or a$ und durch die P. P. Mechitariften in Wien. 741737-8.",'subtitle',5,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/5
8677f991-3154-4c7a-a177-5f1eb75d922e,"Es iſt eben nichts Neues, woran ich mich wage, das Feld, von dem ich einige geſammelte Früchte in die Welt fende, iſt ſehr fruchtbar, und hat ſchon ſehr viel und Gutes geliefert, das heißt: es gibt viele und gute Beſchreibungen älterer und neuerer Zeit, nicht nur von Paläftina, ſondern von dem ganzen Driente.",'plants vegetation 25G',9,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/9
9efc354f-c0c3-402b-84af-ea937a4f40a1,"Auch iſt das Feld ſo fruchtbar, daß es immer neue Sammlun- gen abwirft, und die immer neue Zeit den neuen Menſchen ſammt ihren Fortſchritten immer wieder Neues bietet.",'plants vegetation 25G',10,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/10
